product,title,rating,body
"JBL Flip 4, Black","Perfect wireless speaker, great for outdoor or next to swimming pool.",5,"This is great speaker. Perfect size, not too big not to small - just accurate in my opinion. It is waterproof what is big upgrade versus JBL Flip 3 which was just splash proof. Sound is clear with just right amount of bass. It also have voice assistant integration feature. Very easy to pair with your phone and if you have more then one (or some of your friends brought another one) you can connect them together for even better music experience. It comes in 9 different colors you can chose from. I highly recommend it, not only to take your music with you wherever you go but also for listing at home. Total worth money I have spend on it."
"JBL Flip 4, Black",pretty good,4,not a massive amount of bass but it is a great speaker.i use it in my gym and in my car and it is very good.can get majorly loud if you want it to.
"JBL Flip 4, Black",Excellent!,5,So easy and good quality and my favorite speaker ever!
"JBL Flip 4, Black",Great Sound,5,"Very happy, good quality, connects faster than most, would buy again!"
"JBL Flip 4, Black",Loud & crisp!,4,This superior speaker performs so much better than my old one and I don't have to worry if it gets wet. It's nice and clear and holds a nice charge. The only flaw is that the length of the charging cord is a bit too short.
"JBL Flip 4, Black",Best choice for the rught price speaker,5,I prefer the 5 any day but the 4 is where the gold is at for me and it should to you. Everything runs on bluetooth and rarely aux but the flip 5 dont got it so where do you go? You buy the flip 4 here for the right quality and price
"JBL Flip 4, Black",Perfect for a mechanic,4,Has great sound and volume. I'm able to hear it good over the sound of diesel trucks while working or driving but I can't give it a 5 star. The batteries only last 2 hour maybe 3.
"JBL Flip 4, Black",great sound and waterproof,5,the speaker is easy to connect with bluetooth and sounds really good when you are doing activities and just listening.
"JBL Flip 4, Black",Awesome!!!,5,"This product is superiority in itself!!!?? If I could afford to buy three more I would as it has the ability to connect to multiple JBL Flip 4 Bluetooth speakers... I have bought many Bluetooth speakers in the past couple years putting them in different places in my home and outside, but I find that the JBL Flip 4 is the best product in Bluetooth speaker that I have bought so far to date... I use one in front of my TV as a sound bar... I do not have to have an actual soundbar to have surround sound quality with the JBL Flip 4... It is easy and simple and fast connecting to your Bluetooth device!!! This product is power in a 6-inch Bluetooth speaker!!! I highly recommend it to anyone and everyone!!!"
"JBL Flip 4, Black",Outstanding quality and bass.,5,"This is the perfect device for any application. I use it when I go kayaking, working in the garage or anywhere I want to listen to my music from my phone's playlist. The bass and treble is perfect for such a little device. Great job JBL!!!"
"JBL Flip 4, Black",Less than expected,3,"I picked this more expensive unit for the sound quality improvements.  My use is to listen to audio books at night in the bedroom.  However, overall the unit missed the mark on many points.Pros:1.Sound Quality2.Bluetooth rangeCons:1.Annoying sound when turning on and/or off.2.LED charge lights annoyingly too bright and flash from time to time in normal use plugged into AC charger.3.Volume up/down in steps only with no ability to smoothly vary it.4.Unexpectedly the Bluetooth circuit failed in just over 2 years of normal use. (Luckily I can still use the ""old fashioned"" wired plugs to use it as a speaker paired to the phone.)5.Battery life not especially longer than any competitor."
"JBL Flip 4, Black",Died in less than 90 days! UPDATE with more info.,1,"I am not rich and $80 is a pretty big investment for me to make in a speaker. I reviewed, reviewed and reviewed all these speakers for two weeks before being convinced this was ""the best."" And, for the first 60 or so days it was. But, out of nowhere, it has now just started turning off while playing music. Full charge, half charge, doesn't matter. It just turns itself off.Do you know how annoying it is to be listening to music and have to go up to the speaker every 10 or so minutes and turn it back on? I mean, come on, that's ridiculous, no? Read ALL the critical reviews on Amazon about this item. You will notice a trend about this sort of thing.The absolute BEST Bluetooth speaker I ever owned was the Soundfreaq SFQ-04 Sound Kick. Unfortunately, I made the mistake of letting my ex-wife have that, thinking I'd win by getting a brand new one. Wrong again. Also, the Soundreaq one was purchased about 6 to 7 years ago and guess what? Not only does it still work like a champ, but it has NEVER had any issues and sounds better than this one.If you are flush and have $80 to spend for 3 months of listening, by all means by this. If not, stay away or better yet, get a Soundreaq.UPDATE: Just realized the main reason I'm sure many of you want to buy this is due to it being waterproof. Just found out Soundfreaq made a follow-up to the model I had, the Sound Kick 2 and it is water resistant! You can find this on Amazon or even lower priced on eBay. Please, for me, buy this one instead."
"JBL Flip 4, Black",Heat equals battery drain,5,"I can't be biased about JBL products... been one of my favorite products for decades.As for the JBL tube, the audio is excellent for the 26'x30' room I have it in, and the range of the Bluetooth connectivity exceeds most other devices I've had. Great product for the price."
